chr	start	end	num_snp	k	local_h2g	var
1	10583	1892606	93	17	0.0000668630	0.000000010491
1	1892607	3582735	409	29	0.0002846672	0.000000043592
1	3582736	4380810	263	29	0.0003028904	0.000000030050
1	4380811	5913892	863	29	0.0001651057	0.000000052039
1	5913893	7247334	410	29	0.0000170004	0.000000029986
1	7247335	9365198	680	29	0.0001817634	0.000000050602
1	9365199	10806983	338	29	0.0000500630	0.000000022359
1	10806984	11777840	246	29	0.0001957028	0.000000025064
1	11777841	12779465	278	29	0.0002021719	0.000000018353
1	12779466	14891510	607	29	0.0001115154	0.000000050071
1	14891511	16897729	656	29	0.0000763264	0.000000048365
1	16897730	18662898	637	29	0.0001057328	0.000000048917
1	18662899	20469148	685	29	0.0002209749	0.000000053335
1	20469149	21736587	450	29	0.0002670428	0.000000038746
1	21736588	23086882	506	29	0.0002546466	0.000000046662
1	23086883	23920589	214	27	0.0001952661	0.000000018553
1	23920590	25516844	500	29	0.0001275364	0.000000042088
1	25516845	27401866	386	29	0.0005788539	0.000000035896
1	27401867	30161880	525	29	0.0004497309	0.000000046392
1	30161881	32438684	903	29	0.0002078560	0.000000052606
1	32438685	34799757	644	29	0.0002068814	0.000000052442
1	34799758	37549182	526	29	0.0000518646	0.000000037711
1	37549183	38731846	358	29	0.0000969756	0.000000026561
1	38731847	40200566	424	29	0.0006459984	0.000000044757
1	40200567	41975326	540	29	0.0000613410	0.000000037483
1	41975327	43758456	532	29	0.0000670728	0.000000034063
1	43758457	44969182	351	29	0.0001955955	0.000000027127
1	44969183	46899500	440	29	0.0003436163	0.000000029963
1	46899501	48002575	280	29	0.0002597379	0.000000024657
1	48002576	48978187	339	29	0.0001071791	0.000000027856
1	48978188	49894176	237	28	0.0002718587	0.000000024144
1	49894177	51713725	252	25	0.0000640348	0.000000013563
1	51713726	54226261	546	29	0.0002233238	0.000000042054
1	54226262	56413116	812	29	0.0002096619	0.000000048226
1	56413117	57021727	265	29	0.0000621758	0.000000014594
1	57021728	58865398	824	29	-0.0000382323	0.000000046717
1	58865399	59890408	371	29	0.0001515069	0.000000027795
1	59890409	61922364	660	29	0.0001195061	0.000000048741
1	61922365	63455088	522	29	0.0002504013	0.000000032948
1	63455089	65041703	642	29	0.0001918621	0.000000045012
1	65041704	66939403	636	29	0.0001706387	0.000000045151
1	66939404	68477894	663	29	0.0000850786	0.000000041425
1	68477895	69687615	382	29	0.0002985184	0.000000034847
1	69687616	71372469	507	29	0.0001892037	0.000000039528
1	71372470	71684404	81	10	0.0001231739	0.000000007302
1	71684405	74326906	558	29	0.0001559749	0.000000027312
1	74326907	76728134	711	29	0.0003244768	0.000000045158
1	76728135	79661197	923	29	0.0001113335	0.000000047994
1	79661198	81354190	470	29	-0.0000016560	0.000000032076
1	81354191	83991747	965	29	0.0002320571	0.000000052304
1	83991748	84844494	306	29	0.0001906044	0.000000023883
1	84844495	86454750	634	29	0.0001996183	0.000000047441
1	86454751	88128630	552	29	0.0000524946	0.000000038589
1	88128631	90066302	515	29	0.0000617729	0.000000034189
1	90066303	91886316	553	29	0.0002039948	0.000000042357
1	91886317	93536458	500	29	0.0002127919	0.000000031966
1	93536459	94506190	245	26	0.0003761696	0.000000022712
1	94506191	96150892	640	29	0.0003354498	0.000000052494
1	96150893	97885248	598	29	0.0000407147	0.000000032906
1	97885249	99800603	632	29	0.0000651600	0.000000040474
1	99800604	100826404	329	29	0.0003041698	0.000000027720
1	100826405	102041015	439	29	0.0001539837	0.000000033264
1	102041016	102898744	271	29	0.0000975748	0.000000021139
1	102898745	103914210	196	21	0.0000167378	0.000000011876
1	103914211	106087841	452	29	0.0000322180	0.000000031435
1	106087842	108409664	721	29	0.0002219141	0.000000052384
1	108409665	110303930	552	29	0.0007329578	0.000000039116
1	110303931	111741736	560	29	0.0003071967	0.000000049492
1	111741737	113273305	691	29	0.0001345293	0.000000047500
