chr	start	end	num_snp	k	local_h2g	var
1	10583	1892606	94	17	-0.0000098771	0.000000021363
1	1892607	3582735	424	22	0.0002000505	0.000000109191
1	3582736	4380810	266	22	0.0001687662	0.000000063065
1	4380811	5913892	866	22	0.0000940356	0.000000124825
1	5913893	7247334	427	22	0.0002233190	0.000000090849
1	7247335	9365198	697	22	0.0002306506	0.000000131609
1	9365199	10806983	349	22	0.0002252363	0.000000068428
1	10806984	11777840	255	22	0.0001526625	0.000000059024
1	11777841	12779465	280	22	0.0002320613	0.000000060835
1	12779466	14891510	616	22	0.0001312940	0.000000127134
1	14891511	16897729	684	22	0.0001449583	0.000000128592
1	16897730	18662898	657	22	0.0000363529	0.000000123195
1	18662899	20469148	702	22	0.0000108595	0.000000122474
1	20469149	21736587	460	22	0.0000493264	0.000000087356
1	21736588	23086882	523	22	-0.0000400908	0.000000108220
1	23086883	23920589	221	22	0.0001668796	0.000000045112
1	23920590	25516844	519	22	0.0002298400	0.000000116092
1	25516845	27401866	413	22	0.0000556387	0.000000066618
1	27401867	30161880	547	22	-0.0000099861	0.000000092873
1	30161881	32438684	930	22	0.0001631805	0.000000127088
1	32438685	34799757	675	22	0.0001622915	0.000000130429
1	34799758	37549182	545	22	0.0002738917	0.000000109520
1	37549183	38731846	369	22	0.0001635822	0.000000071928
1	38731847	40200566	446	22	0.0000200322	0.000000081167
1	40200567	41975326	553	22	0.0000823248	0.000000095569
1	41975327	43758456	542	22	0.0004108902	0.000000102858
1	43758457	44969182	371	22	0.0002312274	0.000000067784
1	44969183	46899500	457	22	0.0000641707	0.000000059266
1	46899501	48002575	297	22	0.0001204086	0.000000051565
1	48002576	48978187	344	22	0.0000843149	0.000000066147
1	48978188	49894176	247	22	0.0002937164	0.000000056559
1	49894177	51713725	260	22	0.0002284399	0.000000042922
1	51713726	54226261	562	22	0.0000101045	0.000000101351
1	54226262	56413116	834	22	0.0000364933	0.000000118880
1	56413117	57021727	270	22	0.0002979620	0.000000049360
1	57021728	58865398	844	22	0.0002614584	0.000000131115
1	58865399	59890408	383	22	0.0001199703	0.000000067372
1	59890409	61922364	670	22	0.0000922164	0.000000122984
1	61922365	63455088	529	22	0.0002083924	0.000000094770
1	63455089	65041703	656	22	0.0000881100	0.000000105711
1	65041704	66939403	648	22	0.0003720848	0.000000120030
1	66939404	68477894	684	22	0.0001043862	0.000000104793
1	68477895	69687615	386	22	0.0001953218	0.000000075614
1	69687616	71372469	518	22	0.0000871490	0.000000090596
1	71372470	71684404	82	10	0.0000176355	0.000000011773
1	71684405	74326906	558	22	0.0005223379	0.000000089693
1	74326907	76728134	726	22	0.0001299824	0.000000102646
1	76728135	79661197	944	22	0.0003899131	0.000000135064
1	79661198	81354190	475	22	0.0000998807	0.000000083222
1	81354191	83991747	971	22	0.0001218904	0.000000123044
1	83991748	84844494	313	22	0.0002537568	0.000000056290
1	84844495	86454750	652	22	0.0000686486	0.000000114369
1	86454751	88128630	567	22	0.0001513336	0.000000105727
1	88128631	90066302	522	22	0.0000626728	0.000000087518
1	90066303	91886316	556	22	0.0001516582	0.000000099091
1	91886317	93536458	508	22	0.0001934298	0.000000079998
1	93536459	94506190	255	22	0.0001583908	0.000000042511
1	94506191	96150892	650	22	0.0000159537	0.000000111915
1	96150893	97885248	604	22	0.0003100460	0.000000096784
1	97885249	99800603	639	22	0.0000856665	0.000000102368
1	99800604	100826404	339	22	0.0001781123	0.000000055490
1	100826405	102041015	447	22	0.0001714407	0.000000078622
1	102041016	102898744	276	22	0.0000988873	0.000000048860
1	102898745	103914210	200	21	0.0000398215	0.000000030268
1	103914211	106087841	454	22	0.0000644859	0.000000079037
1	106087842	108409664	726	22	0.0001401294	0.000000124580
1	108409665	110303930	564	22	0.0003438258	0.000000093659
1	110303931	111741736	570	22	0.0000983601	0.000000115428
1	111741737	113273305	719	22	0.0003372291	0.000000133305
1	113273306	114873844	511	22	0.0000520579	0.000000093815
1	114873845	115880592	344	22	0.0001331162	0.000000056088
1	115880593	118839066	833	22	0.0000713247	0.000000122423
1	118839067	144977493	563	22	0.0001441405	0.000000083501
1	144977494	148361252	432	22	0.0001538473	0.000000077619
1	148361253	151538880	349	22	0.0000945076	0.000000056209
1	151538881	153180828	468	22	-0.0000638138	0.000000063724
1	153180829	154770402	454	22	0.0000226218	0.000000075047
1	154770403	156336132	307	22	0.0003515347	0.000000069911
1	156336133	158027411	597	22	0.0001229249	0.000000113327
